4.6184054500998225E-15 4.446392109927454E-15 
2.9991458929703206E-15 7.219368027694404E-15 
2.9991458929703206E-15 7.219368027694404E-15 
4.6184054500998225E-15 4.446392109927454E-15 
4.6184054500998225E-15 4.446392109927454E-15 
2.9991458929703206E-15 7.219368027694404E-15 
4.6184054500998225E-15 4.446392109927454E-15 
2.9991458929703206E-15 7.219368027694404E-15 
4.6184054500998225E-15 4.446392109927454E-15 
2.9991458929703206E-15 7.219368027694404E-15 
4.6184054500998225E-15 4.446392109927454E-15 
2.9991458929703206E-15 7.219368027694404E-15 
4.6184054500998225E-15 4.446392109927454E-15 
2.9991458929703206E-15 7.219368027694404E-15 
2.9991458929703206E-15 7.219368027694404E-15 
4.6184054500998225E-15 4.446392109927454E-15 
4.6184054500998225E-15 4.446392109927454E-15 
2.9991458929703206E-15 7.219368027694404E-15 
4.6184054500998225E-15 4.446392109927454E-15 
2.9991458929703206E-15 7.219368027694404E-15 
2.9991458929703206E-15 7.219368027694404E-15 
4.6184054500998225E-15 4.446392109927454E-15 
2.9991458929703206E-15 7.219368027694404E-15 
4.6184054500998225E-15 4.446392109927454E-15 
4.6184054500998225E-15 4.446392109927454E-15 
2.9991458929703206E-15 7.219368027694404E-15 
2.9991458929703206E-15 7.219368027694404E-15 
4.6184054500998225E-15 4.446392109927454E-15 
2.9991458929703206E-15 7.219368027694404E-15 
4.6184054500998225E-15 4.446392109927454E-15 
4.6184054500998225E-15 4.446392109927454E-15 
2.9991458929703206E-15 7.219368027694404E-15 
2.9991458929703206E-15 7.219368027694404E-15 
4.6184054500998225E-15 4.446392109927454E-15 
4.6184054500998225E-15 4.446392109927454E-15 
2.9991458929703206E-15 7.219368027694404E-15 
4.6184054500998225E-15 4.446392109927454E-15 
2.9991458929703206E-15 7.219368027694404E-15 
2.9991458929703206E-15 7.219368027694404E-15 
4.6184054500998225E-15 4.446392109927454E-15 
4.6184054500998225E-15 4.446392109927454E-15 
2.9991458929703206E-15 7.219368027694404E-15 
4.6184054500998225E-15 4.446392109927454E-15 
2.9991458929703206E-15 7.219368027694404E-15 
2.9991458929703206E-15 7.219368027694404E-15 
4.6184054500998225E-15 4.446392109927454E-15 
4.6184054500998225E-15 4.446392109927454E-15 
2.9991458929703206E-15 7.219368027694404E-15 
2.9991458929703206E-15 7.219368027694404E-15 
4.6184054500998225E-15 4.446392109927454E-15 
2.9991458929703206E-15 7.219368027694404E-15 
4.6184054500998225E-15 4.446392109927454E-15 
2.9991458929703206E-15 7.219368027694404E-15 
4.6184054500998225E-15 4.446392109927454E-15 
4.6184054500998225E-15 4.446392109927454E-15 
2.9991458929703206E-15 7.219368027694404E-15 
4.6184054500998225E-15 4.446392109927454E-15 
2.9991458929703206E-15 7.219368027694404E-15 
4.6184054500998225E-15 4.446392109927454E-15 
2.9991458929703206E-15 7.219368027694404E-15 
2.9991458929703206E-15 7.219368027694404E-15 
4.6184054500998225E-15 4.446392109927454E-15 
2.9991458929703206E-15 7.219368027694404E-15 
4.6184054500998225E-15 4.446392109927454E-15 
2.9991458929703206E-15 7.219368027694404E-15 
4.6184054500998225E-15 4.446392109927454E-15 
4.6184054500998225E-15 4.446392109927454E-15 
2.9991458929703206E-15 7.219368027694404E-15 
4.6184054500998225E-15 4.446392109927454E-15 
2.9991458929703206E-15 7.219368027694404E-15 
4.6184054500998225E-15 4.446392109927454E-15 
2.9991458929703206E-15 7.219368027694404E-15 
4.6184054500998225E-15 4.446392109927454E-15 
2.9991458929703206E-15 7.219368027694404E-15 
4.6184054500998225E-15 4.446392109927454E-15 
2.9991458929703206E-15 7.219368027694404E-15 
4.6184054500998225E-15 4.446392109927454E-15 
2.9991458929703206E-15 7.219368027694404E-15 
2.9991458929703206E-15 7.219368027694404E-15 
4.6184054500998225E-15 4.446392109927454E-15 
4.6184054500998225E-15 4.446392109927454E-15 
2.9991458929703206E-15 7.219368027694404E-15 
2.9991458929703206E-15 7.219368027694404E-15 
4.6184054500998225E-15 4.446392109927454E-15 
4.6184054500998225E-15 4.446392109927454E-15 
2.9991458929703206E-15 7.219368027694404E-15 
4.6184054500998225E-15 4.446392109927454E-15 
2.9991458929703206E-15 7.219368027694404E-15 
4.6184054500998225E-15 4.446392109927454E-15 
2.9991458929703206E-15 7.219368027694404E-15 
4.6184054500998225E-15 4.446392109927454E-15 
2.9991458929703206E-15 7.219368027694404E-15 
4.6184054500998225E-15 4.446392109927454E-15 
2.9991458929703206E-15 7.219368027694404E-15 
4.6184054500998225E-15 4.446392109927454E-15 
2.9991458929703206E-15 7.219368027694404E-15 
2.9991458929703206E-15 7.219368027694404E-15 
4.6184054500998225E-15 4.446392109927454E-15 
2.9991458929703206E-15 7.219368027694404E-15 
4.6184054500998225E-15 4.446392109927454E-15 
